issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Sub-task,Task,Admin - Event Viewer,Admin - Extensions,Admin - File Manager,Admin - Google Analytics,Admin - Languages,Admin - Pages,Admin - Recycle Bin,Admin - Search Engine SiteMap,Admin - Security Roles,Admin - Site Log,Admin - Site Settings,Admin - Site Wizard,Admin - Skins,Admin - Taxonomy,Admin - User Accounts,Admin - Vendors,Admin / Host Functions,Authentication,CKEditor,Client Resources,Control Panel,Control Panel - Icon Bar,Control Panel - Ribbon Bar,Core API,Core Modules,DDR Menu,Data Access (DAL),Document viewer,Documentation,Dynamic Content Creator,End User Functions,Exception Management,File Manager,Friendly / Standard URLs,General,Graphics & Icons,HTML Editor,HTML Module - Core,Help,Host - Configuration Manager,Host - Dashboard,Host - Device Detection Management,Host - Extensions,Host - File Manager,Host - Host Settings,Host - Lists,Host - Module Definitions,Host - SQL,Host - Schedule,Host - Search Admin,Host - Site Management,Host - SuperUser Accounts,Host = Membership Management,Host Page,ImageHandler,Import / Export,Installation,Installation / Upgrade,Journal,Localization - Content,Localization - Language Packs,Localization - Static,Localization / ML,Login/Registration,Login/Registration - Password Reset,MVC,Member Directory,Messaging,Mobile,Modules - Core,Modules - Third party,Moniker,Notifications,Performance,Professional Features Showcase,Provider - Active Directory,Providers,Release Packaging,SSL,Search,Security & Permissions,Services Framework,Site Groups,Skinning,Skins - DotNetNuke,Social Groups,Telerik,Templates,UI / Usability,URL ReWriter,Upgrade,User Profile,dam,jQuery
DNN-22716,1.0,"DependencyHandler.axd removes background-position css lines See http://www.jenasysdesign.com.au/dnn/Blogs/tabid/71/EntryId/14/DNN-Site-Performance-Tuning-Multi-Image-Sprites.aspx for a summary of the issue.






CSS to use
.Jenasys-Thumb-Down-128 {
 background-image: url(""Jenasys/Thumbs.png"");
 background-repeat: no-repeat;
 float: left;
 margin: 8px 12px 8px 4px;
 background-position: 0 0;
 width: 128px;
 height: 128px;
}
.Jenasys-Thumbs-Up-128 {
 background-image: url(""Jenasys/Thumbs.png"");
 background-repeat: no-repeat;
 float: left;
 margin: 8px 12px 8px 4px;
 background-position: -138 0;
 width: 128px;
 height: 128px;
}
Image to use 

attached (Thumbs.png)



Test HTML



&lt;div class=""Jenasys-Thumbs-Up-128""&gt;&lt;/div&gt;


&lt;div style=""position: relative; width: 128px;""&gt;


&lt;p&gt;Here is an excellent example of the second image in the series being displayed. Should be the &lt;strong&gt;Green Thumbs Up&lt;/strong&gt;.&lt;/p&gt;


&lt;/div&gt;






Steps to reproduce
 

    Goto the site Administration page. 
    Open File manager 
    Upload the image file to the appropriate location 
    Goto the site Administration page. 
    Open Site Settings. 
    Click on the Style Sheet Editor tab. 
    Add your CSS here. 
    Confirm that the file path to the image file is correct. 
    Click Save Style Sheet button 
    Click Update Button. 
    Open a HTML Module that you want to use to test these settings. 
    View the HTML of the text. 
    Add a div tag with a reference to the class we want to display.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-22760,1.0,"Not able to register some portal alias. Clear Steps to Reproduce:

    Try to register portal alias like ?ar.waw.pl - it is a regional polish URL.

Actual Result:

    DNN rejects such alias - for sure because of the letter ? - one of national polish characters. zar.waw.pl registers without issues.

Expected Result:


    ?ar.waw.pl should register seamllesly. If I am able to register it at URL providers, then why not in DNN?",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-22761,2.0,"Scheduler - Run Now - Not work if Job not Enabled Brief Description of Issue:
If a scheduler job is not checked as Enabled, and you click the Run Now button, the job is not submitted to run. It should run that once, just not be included in future scheduled runs.

Clear Steps to Reproduce:

    Disable scheduled job
    click Run Now

Actual Result:

    Job is not sumbitted, but no error message appears indicating that it wouldn&amp;apos;t be

Expected Result:

    Submit job for processing

Work Around? Yes - First enable job, Run Now, then disable job.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-22818,1.0,"Retry Frequency should be shorter than Time Lapse Brief Description of Issue:

Retry Frequency should be shorter than Time Lapse


Clear Steps to Reproduce:

    Log on as Host
    Navigate to Host - Schedule
    Click a task from the schedule and set Retry Frequency longer than Time Lapse. For example, set TIme Lapse as 1 Hour and Retry Frequency as 30 Days
    Click Update button

Actual Result:

    Retry Frequency can be longer than Time Lapse

Expected Result:

    Retry Frequency must be shorter than Time Lapse
    There should be a validation to ensure Retry Frequency is shorter than Time Lapse",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-22841,2.0,"Set a hotkey for the view modes In DNN 7 we&amp;apos;ll have the big ""Switch to edit mode"" button at the top of the screen. It&amp;apos;d be awesome if the different views could be had with a keyboard shortcut. Same goes for the login command, btw.


Background info here: http://www.hanselman.com/blog/TheWebIsTheNewTerminalAreYouUsingTheWebsKeyboardShortcutsAndHotkeys.aspx",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DNN-22888,1.0,"GetUserRoles returns inconsistent results Brief Description of Issue:


The following code returns inconsistent results.  Depending on the overload used, you might return all security roles, or just the ones that the user is a part of (expected).



var ctlUser = new UserController();
var ctlRole = new RoleController();
var oUser = ctlUser.GetUser(PortalId, ProfileId);  // this is done in a profile-sensitive module


// get a list of the roles that this site member is a member of
// This does not return the groups that only belong to this user like you expect. It returns all roles.
//var roles = ctlRole.GetUserRoles(oUser, false);
// This overload does.
//var roles = ctlRole.GetUserRoles(PortalId, oUser.Username, string.Empty);

Clear Steps to Reproduce:

    Use the code above in your own custom module on a site with multiple users and security roles.
    It would be best to put it on a page and reproduce on a page like the user profile since you can pull results from multiple users.

Actual Result:

    All user-created security roles are returned

Expected Result:


    Only the security roles of the user that passed into the method should be returned.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DNN-23094,1.0,"Edit Extension - Module Control User Interface When editing a Module Control for an Extension, the UI has a field for Source: and it displays a combobox which lists all user controls in all subfolders under /DesktopModules and /Admin. This is really confusing and inefficient. Instead it should have a Source Folder: combobox which displays all the folders in /admin and /desktopmodules but defaults to the FolderName which is already identified for the module in DesktopModules. The Source: combobox should then load the list of files in the Source Folder: selected. This would be much more efficient and intuitive.
 ",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23299,1.0,"PUSHED FROM 7.0 - Dutch language pack global resources not completely translated Brief Description of Issue:



Clear Steps to Reproduce:

    install Dutch pack
    go to the privacy.text in the global resources

Actual Result:

    English text

Expected Result: Dutch translation




    Expected Result 1",,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23359,1.0,"Authentication Systems - UI interactions when enabling the auth&apos;s needs work Brief Description of Issue:

After creating a 3rd Party Authentication service the pop up remains open 

Clear Steps to Reproduce:

     Step 1 - In a 7.0 site log in as Admin in 1 browser and as Host in a different browser
     Step 2 - As Host user go Host --&gt; Extensions --&gt; Available Extensions --&gt; Authentication Systems
     Step 3 - Click the ""Install"" button and complete installation for those 3rd Party (Twitter,etc) authentication projects/providers you want to add to yoru site
     Step 4 - As Admin go Admin --&gt; Extensions --&gt; Authentication Systems
     Step 5 - Click Edit icon beside a just installed Auth system 
     Step 6 - Enter App ID and App Secret 
     Step 7 - Click ""Update"" 

Actual Result:

     Actual Result 1 - Pop up is still open
     Actual Result 2 - There is no indication of success.. or what may have happened 

Expected Result

     Expected Result 1 - Pop up closes when ""Update"" is clicked
     Expected Result 2 - If it doesn&amp;apos;t close then ""Save successful"" message and a ""Close"" button in place of the ""Update"" button 

 
A longish Screen cast of current functionality is here: http://screencast.com/t/RtuoomOXgeSw",,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23413,2.0,"Cannot install extension with missing manifest using Not A Skin option 1. Go to Install Extension Wizard in Host-&gt;Extensions.
2. Choose attached skin package using file explorer. Or download from \\dnn-vh1\QA\Tools &amp; Software &amp; 3rd Party Skins Modules\3rd Party Skins\Newer Skins. It is called ""24514_24762_1140GridBlackMobileSkinPackMGSModule-CompatibleMobileDeviceandDesktopScreen.zip""
3. click next.
4. Wizard complains package is missing manifest. So three option are presented as a radio button selection - Skin, Container, Not a Skin/Container. Choose the third option ""Not a Skin/Container"" and click next button. Nothing happens. This is a bug. The extension should be installable using this option.


Please see screencast: http://screencast.com/t/HRB8iq9V5bb


Update: Spoke to Charles about this and apparently the user has to provide feedback on whether its a skin or a container, otherwise nothing can be done with the package. In that case, possibly we can get rid of the ""Not a Skin/Container"" option.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DNN-23528,2.0,"Shadow displayed upon clicking on module icon menu items in IE Build: 1362
This issue occurs in IE only.
1. In Internet Explorer, click on any module icon menu item. For example, click on Settings for HTMLPro module.
2. A grey shadow is displayed upon clicking the item. The shadow remains as long as the mouse key is held down. This is design bug. This shadow should not be displayed. 
Please see attached screencast http://screencast.com/t/dTZHyAq2RVSu",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DNN-2981,2.0,"SI: Journal: adding something to the journal that is visible to friends does not work See feedback from customer below:
Ok, this is what I do:
 
var journalController =
JournalController.Instance;
var journalItem = new
JournalItem();
 
journalItem.Summary = ""testing
summary"";
journalItem.PortalId = 0; // this
is default host portal
journalItem.ProfileId
= this.UserId;
journalItem.SocialGroupId = -1;
journalItem.UserId = this.UserId;
journalItem.JournalTypeId =
journalController.GetJournalType(""status"").JournalTypeId;
journalItem.ObjectKey =
"""";
journalItem.Body = ""testing
body"";
journalItem.SecuritySet
= ""F,"";
journalItem.Title = ""Testing
Title"";
 
journalController.SaveJournalItem(journalItem,
-1); // saving
 
The new JournalId is in this case
""34242"" and when I look in the table ""Journal_Security"" I
see:
 
JournalSecurityId
JournalId
SecurityKey
68727
                34242    F8
68728
                34242    P8
68729
                34242    U8
 
Now, you say that the SecurityKey
should be ""F"" and not ""FUserid"", right? How can I achieve
that? If you look at my journalItem, I set ""F,"" as a security key, so
I guess somewhere in the DNN logic, the UserID is added?",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23726,5.0,"No Index No Follow DNN inserts a lot of meta tags by default:



&lt;meta id=""MetaCopyright"" name=""COPYRIGHT"" content=""blablabla"" /&gt;
&lt;meta id=""MetaAuthor"" name=""AUTHOR"" content=""blablabla"" /&gt;
&lt;meta name=""RESOURCE-TYPE"" content=""DOCUMENT"" /&gt;
&lt;meta name=""DISTRIBUTION"" content=""GLOBAL"" /&gt;
&lt;meta id=""MetaRobots"" name=""ROBOTS"" content=""INDEX, FOLLOW"" /&gt;
&lt;meta name=""REVISIT-AFTER"" content=""1 DAYS"" /&gt;
&lt;meta name=""RATING"" content=""GENERAL"" /&gt;
&lt;meta http-equiv=""PAGE-ENTER"" content=""RevealTrans(Duration=0,Transition=1)"" /&gt;



And there is no real way to control this from an administrator perspective.
I believe an administrator should be able to set these values.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23755,1.0,"Installation using Safari - Wizard links appears underlined Brief Description of Issue:
Running the installation with Safari, the links

Clear Steps to Reproduce:

     Lauch DNN install using Safari.

Actual Result:

    Links on top without correct style. See attached screen

Expected Result

     Same style than other browsers",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23811,1.0,"Profile Property Definition Default Visibility Selector Brief Description of Issue:
The  Profile Property Definition Default Visibility Selector item #4 is blank. the first 1-3 are visible, but the last (#4) is available, but not labeled

Clear Steps to Reproduce:

    Step 1 - go to  Admin &gt;Profile Property Definitions &gt; Edit &gt; Default Visibility Selector

Actual Result:

    Actual Result 1 - the selection option #4 label is missing or blank

Expected Result:


    Expected Result 1 - I expect to see &amp;apos;friends and groups&amp;apos; in the list",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23844,1.0,"confirm window is windows style when delete page in page management Brief Description of Issue:
confirm window is windows style when delete page in page management.
Clear Steps to Reproduce:

     right click a page in the tree, and select delete item:
    



Expected Result

     should use our style.",,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23857,1.0,"Getting Started Page  Introduction videos  Video link is behind the paragraph Brief Description of Issue:

After installing DNN 7.0 with Spanish language as site language -- also occurs with German language. You will see the Getting Started page.

However, this page has the link to see the ""Learn the basics of working with DNN"" video behind the paragraph of that section. See attachments

Clear Steps to Reproduce:


    Fresh install of DNN 7.0
    In the Step 1, select Spanish -- or German -- as Language
    Finish the installation process
    Stay on the Getting Started page..

Actual Result:

     You can see the Getting Started page as the ""SpanishLP_noVisibleLink.png"" attachment shows

Expected Result

     The video link should be readable and clickable. The paragraph should not be in front of it.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23866,1.0,"PUSHED FROM 7.0 - Getting Started page always shows in default language 1) Install in any language
2) Admin -&gt; Advanced Configuration -&gt; Languages -&gt; Deploy a couple of languages
3) Now shuffle between languages and also click on Help-&gt;Getting Started page
4) Note the translation on the Getting Started page.


Expected:
GS is translated


Actual:
GS is not translated


http://screencast.com/t/CK0RHKn0",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DNN-2980,1.0,"No message when creating a page with same name as one in Recycle Bin Brief Description of Issue:

No message when creating a page with same name as one in Recycle Bin


Clear Steps to Reproduce:

    Log on as Host
    Go to RibbonBar, and Add Page
    Delete the page through RibbonBar
    Add a new page with the same name through RibbonBar

Actual Result:

    No message
    No page is created

Expected Result

    There should be a message saying there is a page with the same name in Recycle Bin and a page with the same name cannot be created",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23949,1.0,"PUSHED FROM 7.0 - Javascript error in Detail Message Page in Italian site. Brief Description of Issue:

In Italian site, ""Detail Message"" Page throws a javascript error that broke the page functionality. 

Clear Steps to Reproduce:

    Install 7.0.0.1552;
    Log in as Host;
    Change language to the Site to Italian; 
    Go to Profile Page;
    Go to Messages;
    Compose a New Message;
    Open that sent message;

Actual Result:

     JS Console show an javascript error:
    Error: Unable to parse bindings. Message: SyntaxError: missing ) in parenthetical; Bindings value: click: toggleArchiveConversation, text: (TotalArchivedThreads() === 0 ? &amp;apos;Archivio&amp;apos; : &amp;apos;Estrai dall&amp;apos;archivio&amp;apos;)
    
    The details of the message are not showed and user cannot reply. 

Expected Result

    No javascript error;
    Message details are showed properly and user can reply.


This issue is related with http://support.dotnetnuke.com/issue/ViewIssue.aspx?id=23829&amp;PROJID=52. Apparently single quote is not parsed properly for javascript use.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-23965,1.0,"PUSHED FROM 7.0  PopUp is not displayed properly in IE9/8 when user clicks to the Language Package ""Deploy"" button Brief Description of Issue:

PopUp is not displayed properly when user clicks to Language Package ""Deploy"" button in Admin &gt; Advanced Configuration Settings &gt; Language.

The issue can be reproduced always with IE8/9 and sometimes with Chrome 22, FF 16.0.2 and Safari 5.1.7.

Clear Steps to Reproduce:

    Install 7.0.0.1562;
    Log in as Host with IE9;
    Go to Admin &gt; Advanced Configuration Settings &gt; Language tab;
    Scroll to the bottom of the page;
    Click to Deploy button Language Pack; 

Actual Result:

    Page scrolls to the top, then it opens the PopUp and then scrolls to the bottom (at the same coordinates where you were when you clicked). PopUp is partially visible and it cannot be relocated. This is a bug. (see attached screenshot PopUp_PartiallyVisible_AfterOpen.png) 

Expected Result

     Page scrolls to the top and the popUp is open in the center of the page;

 
If you have got a lot of LPs (e.i. after Upgrade from 6.2.x) the PopUp could be not visible, see attached screenshot PopUp_IsNotVisible_AfterOpen_When_I_Have_ALot_LPs_(FromUpgradeScenario).png
I&amp;apos;ve reproduced this issue only by clicking on the Language Package ""Deploy"" button. I cannot reproduce the issue for the Extensions ""install"" button neither in Host Extensions Page or Advanced Configuration Settings Page. 
I&amp;apos;ve observed that the button command is different from the command of the Extension ""Install"" button. Perhaps the reason of the problem could be there.
Command link of the Deploy button of Italian Language Pack Extension:
javascript:__doPostBack(&amp;apos;dnn$ctr453$AdvancedSettings$languagePacks$extensionTypeRepeater$ctl00$extensionsGrid$ctl10$downloadLanguage&amp;apos;,&amp;apos;&amp;apos;)
Command link of the Install button of ActiveDirectoryAuthentication Extension:
javascript:dnnModal.show(&amp;apos;http://pe620.dnndev.me/Admin/AdvancedSettings/tabid/89/ctl/Install/rtab/89/ptype/Auth_System/Default.aspx?returnUrl=http://pe620.dnndev.me/Admin/AdvancedSettings.aspx&amp;package=DNNPro_ActiveDirectoryAuthentication_07.00.00_Install.resources&amp;popUp=true&amp;apos;,/*showReturn*/false,550,950,true,&amp;apos;&amp;apos;)",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
