boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
80,435,Bug,Major - P3,1,0,1,0,0,0,0,0,0,easy
80,435,Task,Major - P3,1,0,1,0,0,0,0,0,0,easy
80,435,Task,Major - P3,4,0,0,1,0,0,0,0,0,hard
80,435,Bug,Major - P3,0,0,0,0,0,0,0,1,0,hard
80,435,Improvement,Minor - P4,2,1,0,0,0,0,0,0,0,hard
80,435,Task,Critical - P2,0,0,0,1,0,0,0,1,1,easy
80,435,Task,Major - P3,2,0,0,1,0,0,5,0,0,easy
80,435,Task,Minor - P4,0,0,0,0,0,0,1,0,0,easy
80,435,Task,Major - P3,0,0,0,0,0,0,1,0,0,hard
80,435,Bug,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,435,Improvement,Trivial - P5,1,0,1,0,0,0,1,0,0,hard
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,435,Task,Minor - P4,0,0,0,0,0,0,0,0,0,medium
80,435,Bug,Major - P3,2,0,0,0,0,0,0,1,1,hard
80,435,Bug,Major - P3,1,1,0,2,0,0,0,0,0,hard
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Bug,Critical - P2,2,0,0,1,0,0,0,0,0,medium
80,435,Task,Critical - P2,1,0,0,1,0,0,0,1,1,easy
80,435,Bug,Major - P3,0,0,0,0,0,0,0,1,0,hard
80,435,Bug,Minor - P4,0,0,0,0,0,0,0,0,0,hard
80,435,Bug,Major - P3,0,0,0,0,0,0,0,1,0,easy
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,435,Bug,Major - P3,1,0,1,0,0,0,4,0,0,hard
80,435,Task,Critical - P2,4,0,0,1,0,0,2,1,6,hard
80,435,Bug,Major - P3,0,0,0,0,0,0,5,0,1,hard
80,435,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Bug,Major - P3,2,0,0,0,0,0,0,1,0,hard
80,435,Improvement,Minor - P4,2,0,0,1,0,0,2,0,1,medium
80,435,Improvement,Major - P3,0,0,0,2,0,0,0,0,0,hard
80,435,Bug,Major - P3,0,0,1,0,0,0,1,1,1,hard
80,435,Bug,Major - P3,1,0,0,1,0,0,0,0,0,hard
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,435,Improvement,Major - P3,2,0,0,0,0,0,0,0,0,hard
80,435,Task,Critical - P2,3,0,0,0,0,0,0,0,0,easy
80,435,Task,Blocker - P1,1,0,0,0,0,0,0,0,0,medium
80,435,Task,Major - P3,3,1,1,2,0,0,3,0,0,medium
80,435,Bug,Major - P3,1,0,0,0,0,0,0,0,0,medium
80,435,Bug,Minor - P4,0,0,0,0,0,0,0,0,0,medium
80,435,Bug,Major - P3,1,0,0,0,0,0,0,1,0,easy
80,435,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,easy
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,435,Task,Major - P3,1,0,0,0,0,0,0,0,0,medium
80,435,Improvement,Major - P3,1,0,0,1,0,0,0,0,0,easy
80,435,Task,Critical - P2,0,1,0,0,0,0,0,0,0,medium
80,435,Bug,Critical - P2,0,0,2,0,0,0,2,0,0,hard
80,435,Task,Critical - P2,2,0,0,0,0,0,0,0,0,medium
80,435,Bug,Major - P3,3,1,3,1,0,0,3,0,0,hard
80,435,Bug,Minor - P4,1,0,0,0,0,0,0,1,0,medium
80,435,Task,Critical - P2,2,0,0,0,0,0,0,0,0,easy
80,435,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
80,435,Task,Major - P3,2,0,0,0,0,0,0,0,2,easy
80,435,Bug,Major - P3,7,0,0,0,0,0,0,0,3,medium
80,435,Bug,Minor - P4,0,0,0,0,0,0,0,1,0,medium
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,435,Bug,Trivial - P5,1,0,0,0,0,0,0,1,0,medium
80,435,Task,Critical - P2,2,0,0,0,0,0,0,0,7,hard
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Task,Major - P3,2,0,1,0,0,0,0,0,0,easy
80,435,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,435,Bug,Minor - P4,0,0,0,0,0,0,0,1,0,easy
80,435,Task,Major - P3,1,0,0,0,0,0,0,0,1,hard
80,435,Bug,Major - P3,1,0,1,0,0,0,2,0,1,hard
80,435,Bug,Minor - P4,2,0,0,0,0,0,0,1,0,medium
80,435,Bug,Major - P3,5,0,1,0,0,0,1,0,0,hard
80,435,Bug,Critical - P2,0,0,0,0,0,0,0,1,1,hard
80,435,Bug,Major - P3,1,0,1,0,0,0,1,1,0,medium
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Bug,Major - P3,1,0,1,0,0,0,3,1,0,medium
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,2,medium
80,435,Sub-task,Major - P3,1,0,0,0,0,0,0,0,3,medium
80,435,Bug,Minor - P4,9,3,0,0,0,0,0,0,5,hard
80,435,Bug,Minor - P4,0,0,0,0,0,0,0,1,0,easy
80,435,Task,Major - P3,1,0,1,1,0,0,1,0,1,easy
80,435,Improvement,Critical - P2,0,1,0,2,0,0,0,0,0,hard
80,435,Bug,Minor - P4,1,0,1,0,0,0,1,1,0,hard
80,435,Task,Critical - P2,2,0,0,0,0,0,0,0,0,medium
80,435,Bug,Major - P3,3,0,0,0,0,0,0,1,0,hard
80,435,Task,Minor - P4,3,0,0,0,0,0,0,0,0,medium
80,435,Task,Critical - P2,1,1,0,0,0,0,0,0,2,easy
80,435,Bug,Minor - P4,1,0,0,1,0,0,0,1,0,hard
80,435,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,435,Bug,Minor - P4,0,0,0,1,0,0,0,1,0,hard
80,435,Bug,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,435,Improvement,Minor - P4,3,1,1,0,0,0,1,0,0,hard
80,435,Task,Critical - P2,1,0,0,0,0,0,0,0,0,hard
80,435,Task,Minor - P4,0,0,0,0,0,0,0,0,0,medium
80,435,Bug,Minor - P4,0,0,0,1,0,0,0,0,0,hard
80,435,Bug,Major - P3,0,0,0,1,0,0,0,0,0,medium
80,435,Bug,Major - P3,0,1,0,0,0,0,0,0,0,medium
80,439,Bug,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,461,Task,Minor - P4,0,0,0,0,0,0,4,0,0,hard
80,461,Improvement,Trivial - P5,1,0,0,0,0,0,4,0,0,hard
80,461,Task,Major - P3,0,0,0,1,0,0,4,0,0,hard
80,461,Improvement,Minor - P4,0,0,0,2,0,0,2,1,2,hard
80,461,Improvement,Trivial - P5,2,0,1,3,0,0,1,0,0,easy
80,461,Improvement,Major - P3,0,0,0,1,0,0,2,0,0,hard
80,461,Improvement,Minor - P4,0,0,0,0,0,0,2,1,0,hard
80,461,Bug,Major - P3,0,0,1,0,0,0,1,0,1,hard
80,461,Improvement,Minor - P4,0,0,0,0,0,0,2,0,0,hard
80,461,Improvement,Major - P3,0,0,0,0,0,0,4,1,1,hard
80,461,Task,Major - P3,3,0,2,3,0,0,3,0,4,easy
80,461,Task,Major - P3,1,0,2,1,0,0,18,0,1,easy
80,461,Bug,Major - P3,2,0,0,0,0,0,4,0,0,hard
80,461,Improvement,Minor - P4,0,0,0,0,0,0,4,1,0,hard
80,461,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,461,Improvement,Minor - P4,0,0,0,0,0,0,4,1,0,medium
80,461,Task,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,461,Improvement,Major - P3,0,0,0,0,0,0,6,0,0,hard
80,461,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,461,Improvement,Critical - P2,1,0,0,1,0,0,2,1,0,hard
80,461,Improvement,Major - P3,0,0,0,0,0,0,8,0,0,medium
80,461,Improvement,Major - P3,0,1,0,1,0,0,4,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,2,0,4,hard
80,461,Improvement,Critical - P2,0,0,1,1,0,0,6,1,6,hard
80,461,Task,Major - P3,3,0,1,1,0,0,3,0,0,easy
80,461,Improvement,Major - P3,0,0,0,2,0,0,6,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,2,0,0,easy
80,461,Improvement,Major - P3,1,0,0,0,0,0,3,0,0,hard
80,461,Task,Major - P3,3,0,0,1,0,0,8,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,6,0,0,medium
80,461,Improvement,Major - P3,0,0,0,0,0,0,2,0,2,hard
80,461,Improvement,Major - P3,2,1,2,0,0,0,4,0,0,hard
80,461,Task,Minor - P4,0,0,0,2,0,0,2,0,0,hard
80,461,Task,Major - P3,0,0,1,0,0,0,11,0,0,easy
80,461,Improvement,Minor - P4,4,0,2,0,0,0,4,0,0,medium
80,461,Improvement,Minor - P4,1,0,0,0,0,0,6,0,0,hard
80,461,Bug,Major - P3,0,0,0,0,0,0,2,0,1,hard
80,461,Bug,Major - P3,4,0,0,0,0,0,4,1,0,hard
80,461,Improvement,Minor - P4,0,1,0,0,0,0,2,0,0,hard
80,461,Bug,Major - P3,0,0,0,1,0,0,6,1,0,hard
80,461,Task,Major - P3,1,0,0,0,0,0,2,0,0,medium
80,461,Bug,Major - P3,1,0,0,0,0,0,0,1,0,medium
80,461,Task,Major - P3,0,0,0,0,0,0,6,0,0,easy
80,461,Improvement,Major - P3,2,0,0,0,0,0,2,0,0,hard
80,461,Task,Major - P3,0,0,0,1,0,0,2,0,0,medium
80,461,Task,Major - P3,0,0,0,0,0,0,1,0,0,easy
80,461,Bug,Major - P3,1,0,0,0,0,0,0,1,0,hard
80,461,Task,Critical - P2,0,0,0,1,0,0,0,1,1,easy
80,461,Task,Minor - P4,0,0,0,0,0,0,2,0,0,easy
80,461,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,461,Task,Minor - P4,0,0,0,0,0,0,0,0,0,medium
80,461,Bug,Major - P3,1,1,0,2,0,0,0,0,0,hard
80,461,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,461,Task,Critical - P2,1,0,0,1,0,0,0,1,1,easy
80,461,Bug,Major - P3,1,0,0,0,0,0,0,1,0,hard
80,461,Bug,Minor - P4,0,0,0,0,0,0,0,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,461,Bug,Major - P3,1,0,1,0,0,0,4,0,0,hard
80,461,Bug,Major - P3,0,0,0,0,0,0,5,0,1,hard
80,461,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,461,Improvement,Major - P3,0,0,0,2,0,0,0,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,461,Task,Major - P3,0,0,2,1,0,0,2,0,2,easy
80,461,Bug,Major - P3,8,0,0,1,0,0,0,0,0,hard
80,461,Improvement,Major - P3,0,0,1,0,0,0,0,0,1,easy
80,461,Task,Major - P3,0,0,1,1,0,0,0,0,1,easy
80,461,Task,Minor - P4,3,0,0,0,0,0,6,0,0,medium
80,461,Task,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,461,Task,Major - P3,1,0,0,0,0,0,2,0,0,hard
80,461,Improvement,Minor - P4,0,0,1,0,0,0,0,0,0,medium
80,461,Bug,Critical - P2,0,0,0,0,0,0,0,2,1,medium
80,461,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,461,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,461,Bug,Major - P3,8,0,0,0,0,0,0,0,3,medium
80,461,Task,Major - P3,0,0,1,0,0,0,0,0,0,hard
80,461,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,461,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,medium
80,461,Bug,Minor - P4,0,0,0,0,0,0,2,1,1,hard
80,461,Bug,Major - P3,1,0,0,3,0,0,0,1,2,medium
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,461,Improvement,Major - P3,0,1,0,0,0,0,0,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,461,Bug,Major - P3,0,0,0,0,0,0,0,1,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,1,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,461,Improvement,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,461,Bug,Major - P3,0,0,0,1,0,0,0,0,0,hard
80,461,Improvement,Major - P3,0,0,0,1,0,0,0,0,5,hard
80,461,Bug,Critical - P2,4,0,0,0,0,0,0,1,1,hard
80,461,Bug,Major - P3,0,0,0,1,0,0,0,1,0,hard
80,461,Bug,Major - P3,1,0,0,0,0,0,0,0,0,easy
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,461,Bug,Minor - P4,1,0,0,1,0,0,0,1,0,hard
80,461,Task,Major - P3,1,1,0,0,0,0,0,0,0,hard
80,461,Task,Minor - P4,0,0,0,0,0,0,0,0,0,medium
80,461,Task,Major - P3,1,1,1,0,0,0,0,0,0,easy
80,461,Task,Minor - P4,0,0,0,1,0,0,0,0,0,medium
80,461,Task,Critical - P2,1,0,0,0,0,0,0,0,0,medium
80,461,Bug,Major - P3,0,0,0,1,0,0,0,0,0,hard
80,461,Task,Critical - P2,2,0,0,0,0,0,0,0,0,hard
80,461,Bug,Major - P3,2,0,0,0,0,0,0,1,0,easy
80,461,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,461,Task,Minor - P4,3,0,0,0,0,0,0,0,2,medium
80,461,Bug,Minor - P4,2,0,0,0,0,0,0,0,0,medium
80,461,Bug,Minor - P4,2,0,0,0,0,0,0,1,0,hard
80,461,Task,Major - P3,0,0,1,1,0,0,1,0,1,easy
80,461,Bug,Minor - P4,1,0,1,0,0,0,1,0,0,hard
80,461,Improvement,Major - P3,1,0,0,0,0,0,0,0,0,easy
80,461,Improvement,Major - P3,12,0,2,0,0,0,4,0,1,hard
80,461,Bug,Trivial - P5,2,0,2,0,0,0,2,1,0,easy
80,461,Bug,Major - P3,0,0,0,1,0,0,0,0,0,hard
80,461,Task,Critical - P2,0,0,0,0,0,0,2,1,0,hard
80,461,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,461,Task,Major - P3,1,0,0,0,0,0,0,0,0,easy
80,461,Bug,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,461,Bug,Minor - P4,3,0,3,0,0,0,3,1,0,medium
80,461,Task,Critical - P2,1,0,0,1,0,0,0,0,0,medium
80,461,Task,Major - P3,0,0,0,2,0,0,0,0,0,medium
80,461,Task,Blocker - P1,1,0,0,0,0,0,2,1,3,hard
80,461,Task,Critical - P2,0,0,0,0,0,0,0,0,0,easy
80,461,Task,Major - P3,0,1,0,0,0,0,1,0,3,easy
80,461,Bug,Minor - P4,0,0,0,0,0,0,0,1,0,medium
80,461,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,461,Bug,Major - P3,3,0,0,0,0,0,0,1,0,medium
80,461,Improvement,Major - P3,0,2,0,0,0,0,0,0,1,medium
80,461,Bug,Minor - P4,1,0,0,0,0,0,0,1,0,medium
80,461,Bug,Major - P3,2,0,2,1,0,0,0,0,0,easy
80,487,Task,Minor - P4,0,0,0,0,0,0,4,0,0,hard
80,487,Task,Major - P3,0,0,0,1,0,0,4,0,0,hard
80,487,Improvement,Minor - P4,0,0,0,2,0,0,2,1,2,hard
80,487,Improvement,Trivial - P5,3,0,1,3,0,0,1,0,0,easy
80,487,Improvement,Major - P3,0,0,0,1,0,0,2,0,0,hard
80,487,Bug,Major - P3,0,0,1,0,0,0,1,0,1,hard
80,487,Improvement,Minor - P4,0,0,0,0,0,0,2,0,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,4,1,1,hard
80,487,Task,Major - P3,1,0,2,1,0,0,18,0,1,easy
80,487,Bug,Major - P3,2,0,0,0,0,0,4,0,0,hard
80,487,Improvement,Minor - P4,0,0,0,0,0,0,4,1,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,487,Improvement,Major - P3,4,0,1,0,0,0,7,0,1,hard
80,487,Improvement,Major - P3,0,1,0,1,0,0,4,0,0,hard
80,487,Improvement,Critical - P2,0,0,1,1,0,0,6,1,6,hard
80,487,Improvement,Major - P3,0,0,0,2,0,0,6,0,0,hard
80,487,Improvement,Major - P3,3,0,0,0,0,0,3,0,0,hard
80,487,Task,Major - P3,3,0,0,1,0,0,8,0,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,2,0,2,hard
80,487,Task,Minor - P4,1,0,0,2,0,0,2,0,0,hard
80,487,Task,Major - P3,0,0,1,0,0,0,11,0,0,easy
80,487,Improvement,Minor - P4,0,1,0,0,0,0,2,0,0,hard
80,487,Bug,Major - P3,0,0,0,1,0,0,6,1,0,hard
80,487,Task,Major - P3,1,0,0,0,0,0,2,0,0,medium
80,487,Task,Major - P3,0,0,0,0,0,0,6,0,0,easy
80,487,Task,Major - P3,0,0,0,1,0,0,2,0,0,medium
80,487,Bug,Minor - P4,0,0,2,0,0,0,2,0,0,medium
80,487,Task,Minor - P4,0,0,0,0,0,0,4,0,0,easy
80,487,Task,Major - P3,0,0,1,1,0,0,3,0,0,easy
80,487,Task,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,487,Task,Minor - P4,1,0,0,0,0,0,0,0,0,medium
80,487,Bug,Major - P3,1,1,0,2,0,0,0,0,0,hard
80,487,Bug,Minor - P4,0,0,0,0,0,0,0,0,0,hard
80,487,Bug,Major - P3,2,0,1,0,0,0,5,0,0,hard
80,487,Bug,Major - P3,0,0,0,0,0,0,6,0,1,hard
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,487,Improvement,Major - P3,0,0,0,2,0,0,0,0,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,medium
80,487,Task,Major - P3,0,0,1,1,0,0,0,0,1,easy
80,487,Improvement,Minor - P4,0,0,1,0,0,0,1,1,0,medium
80,487,Bug,Critical - P2,0,0,0,0,0,0,0,2,2,medium
80,487,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,487,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,1,1,0,0,5,0,1,easy
80,487,Task,Major - P3,0,0,1,0,0,0,0,0,0,hard
80,487,Improvement,Major - P3,0,1,0,0,0,0,0,0,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,487,Bug,Major - P3,0,0,0,0,0,0,0,1,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,1,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,487,Bug,Major - P3,2,0,0,1,0,0,0,1,0,hard
80,487,Improvement,Major - P3,3,0,0,0,0,0,0,0,0,easy
80,487,Task,Major - P3,1,0,1,0,0,0,1,0,1,hard
80,487,Task,Minor - P4,0,0,1,0,0,0,1,1,0,hard
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,1,0,0,0,1,0,0,hard
80,487,Task,Major - P3,0,0,3,1,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,0,3,0,0,0,0,0,easy
80,487,Task,Major - P3,2,0,0,0,0,0,0,0,0,easy
80,487,Task,Major - P3,0,1,1,0,0,0,1,0,1,easy
80,487,Task,Major - P3,0,2,1,0,0,0,1,0,2,hard
80,487,Task,Major - P3,3,2,1,0,0,0,4,0,3,easy
80,487,Task,Major - P3,0,1,1,0,0,0,1,0,3,easy
80,487,Task,Major - P3,0,2,1,0,0,0,2,0,2,hard
80,487,Task,Major - P3,0,1,1,1,0,0,1,0,0,medium
80,487,Improvement,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,1,0,0,medium
80,487,Task,Major - P3,0,0,2,0,0,0,2,0,0,hard
80,487,Task,Major - P3,0,0,0,2,0,0,2,0,0,hard
80,487,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,487,Bug,Major - P3,0,0,0,2,0,0,2,1,1,hard
80,487,Task,Critical - P2,0,0,0,0,0,0,0,0,0,hard
80,487,Improvement,Major - P3,1,0,0,0,0,0,0,0,1,medium
80,487,Improvement,Minor - P4,0,0,0,2,0,0,0,0,0,medium
80,487,Improvement,Minor - P4,0,0,0,1,0,0,0,0,0,hard
80,487,Task,Minor - P4,1,0,0,0,0,0,0,0,1,hard
80,487,Bug,Major - P3,2,0,0,0,0,0,0,0,2,hard
80,487,Bug,Major - P3,1,0,0,0,0,0,0,0,0,hard
80,487,Improvement,Major - P3,0,0,0,0,0,0,0,0,2,hard
80,487,Bug,Major - P3,1,0,0,1,0,0,0,2,4,hard
80,487,Bug,Major - P3,0,0,0,0,0,0,0,1,0,medium
80,487,Bug,Major - P3,1,0,1,0,0,0,0,0,1,hard
80,487,Bug,Minor - P4,0,0,0,0,0,0,0,0,0,hard
80,487,Bug,Major - P3,5,0,0,0,0,0,0,0,0,hard
80,487,Task,Minor - P4,4,0,0,0,0,0,0,0,0,medium
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,487,Task,Major - P3,1,0,1,1,0,0,0,0,0,easy
80,487,Task,Major - P3,0,0,1,0,0,0,0,0,0,medium
80,487,Bug,Major - P3,1,0,0,0,0,0,0,1,0,hard
80,487,Task,Major - P3,6,0,0,1,0,0,0,0,4,medium
80,487,Bug,Minor - P4,0,0,0,0,0,0,0,1,0,hard
80,487,Bug,Critical - P2,1,0,0,0,0,0,0,0,0,medium
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,487,Task,Blocker - P1,1,0,0,0,0,0,0,0,0,medium
80,487,Bug,Major - P3,2,2,0,0,0,0,0,0,0,hard
80,487,Bug,Major - P3,0,0,0,1,0,0,0,0,1,easy
80,487,Task,Blocker - P1,1,0,0,0,0,0,0,0,0,medium
80,487,Task,Major - P3,0,0,1,0,0,0,0,0,0,easy
80,487,Bug,Major - P3,3,0,0,2,0,0,0,1,0,medium
80,487,Task,Major - P3,0,0,1,1,0,0,0,0,0,medium
80,487,Bug,Major - P3,2,0,0,0,0,0,0,1,3,hard
80,487,Bug,Major - P3,1,0,0,3,0,0,0,1,0,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,2,medium
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,2,easy
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,487,Task,Blocker - P1,1,0,0,1,0,0,0,0,0,medium
80,487,Bug,Major - P3,0,0,0,0,0,0,0,1,0,medium
80,487,Task,Major - P3,0,0,2,0,0,0,0,0,0,easy
80,487,Bug,Major - P3,2,0,0,2,0,0,0,0,0,medium
80,487,Task,Major - P3,0,0,0,1,0,0,0,0,1,medium
80,487,Task,Blocker - P1,1,0,0,0,0,0,0,0,1,hard
80,487,Task,Major - P3,0,0,0,0,0,0,0,0,0,easy
80,502,Task,Critical - P2,3,0,0,1,0,0,0,0,0,easy
80,502,Task,Critical - P2,1,0,0,1,0,0,0,0,0,easy
80,511,Task,Minor - P4,0,0,0,0,0,0,4,0,0,hard
80,511,Task,Major - P3,0,0,0,1,0,0,4,0,0,hard
80,511,Task,Major - P3,3,0,0,0,0,0,4,0,1,hard
80,511,Improvement,Minor - P4,0,0,0,2,0,0,2,1,2,hard
80,511,Improvement,Major - P3,0,0,0,1,0,0,2,0,0,hard
80,511,Bug,Major - P3,0,0,1,0,0,0,1,0,1,hard
80,511,Improvement,Minor - P4,0,0,0,0,0,0,2,0,0,hard
80,511,Improvement,Major - P3,0,0,0,0,0,0,4,1,1,hard
80,511,Task,Major - P3,3,0,2,1,0,0,20,0,1,easy
80,511,Bug,Major - P3,2,0,0,0,0,0,4,0,0,hard
80,511,Improvement,Minor - P4,0,0,0,0,0,0,4,1,0,hard
80,511,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,511,Task,Major - P3,0,0,0,0,0,0,2,0,0,hard
80,511,Improvement,Major - P3,0,0,0,0,0,0,2,0,0,medium
80,511,Improvement,Major - P3,0,1,0,1,0,0,4,0,0,hard
80,511,Improvement,Critical - P2,0,0,1,1,0,0,6,1,6,hard
80,511,Improvement,Major - P3,0,0,0,2,0,0,6,1,0,hard
80,511,Task,Major - P3,3,0,0,1,0,0,8,0,0,hard
80,511,Improvement,Major - P3,0,0,0,0,0,0,2,0,2,hard
80,511,Task,Minor - P4,1,0,0,2,0,0,2,0,0,hard
80,511,Task,Major - P3,0,0,1,0,0,0,11,0,0,easy
80,511,Improvement,Minor - P4,1,0,0,0,0,0,6,0,0,hard
80,511,Bug,Major - P3,0,0,0,1,0,0,6,1,0,hard
80,511,Task,Major - P3,1,0,0,0,0,0,2,0,0,medium
80,511,Task,Major - P3,1,0,0,0,0,0,6,0,0,easy
80,511,Task,Major - P3,0,0,0,1,0,0,2,0,0,medium
80,511,Sub-task,Minor - P4,0,0,1,1,0,0,3,1,0,easy
80,511,Sub-task,Minor - P4,0,0,1,0,0,0,3,0,5,easy
80,511,Bug,Minor - P4,0,0,2,0,0,0,2,0,0,medium
80,511,Task,Major - P3,1,0,1,0,0,0,1,0,0,easy
80,511,Bug,Major - P3,1,1,0,2,0,0,0,0,0,hard
80,511,Bug,Minor - P4,1,0,0,0,0,0,0,1,0,hard
80,511,Bug,Major - P3,0,0,0,0,0,0,6,0,1,hard
80,511,Task,Major - P3,0,0,0,1,0,0,0,0,0,easy
80,511,Task,Major - P3,3,0,0,0,0,0,0,0,0,hard
80,511,Improvement,Major - P3,0,0,0,2,0,0,0,0,0,hard
80,511,Task,Major - P3,3,0,0,0,0,0,0,0,0,medium
80,511,Bug,Major - P3,9,0,0,1,0,0,0,0,0,hard
80,511,Task,Major - P3,0,0,1,1,0,0,0,0,1,easy
80,511,Bug,Critical - P2,0,0,0,0,0,0,0,2,2,medium
80,511,Improvement,Major - P3,1,0,0,0,0,0,2,0,0,medium
80,511,Task,Minor - P4,0,0,0,0,0,0,0,0,0,easy
80,511,Task,Major - P3,1,0,1,1,0,0,5,0,1,easy
80,511,Task,Major - P3,0,0,1,0,0,0,2,0,0,easy
80,511,Task,Major - P3,0,0,1,0,0,0,1,0,0,hard
80,511,Improvement,Major - P3,0,1,0,0,0,0,0,0,0,hard
80,511,Bug,Major - P3,0,0,0,0,0,0,0,1,0,hard
80,511,Task,Major - P3,0,0,0,0,0,0,0,0,1,hard
80,511,Task,Major - P3,0,0,0,0,0,0,0,0,0,hard
80,511,Sub-task,Major - P3,0,0,1,0,0,0,3,0,2,easy
80,511,Task,Minor - P4,0,0,1,0,0,0,1,1,0,hard
